2005.01.28,16:00,1.88268,1.88748,1.88234,1.88743,7731
2005.01.28,20:00,1.88667,1.88838,1.88665,1.88784,926
2005.01.30,20:00,1.88703,1.88755,1.88451,1.88542,716
2005.01.31,00:00,1.88546,1.88686,1.88355,1.88429,1337
2005.01.31,04:00,1.88442,1.88582,1.88322,1.88468,1486
2005.01.31,08:00,1.88472,1.88533,1.87860,1.88336,1809
2005.01.31,12:00,1.88349,1.88762,1.88349,1.88605,1763
2005.01.31,16:00,1.88590,1.88803,1.87971,1.88171,7739
2005.01.31,20:00,1.88194,1.88416,1.88019,1.88364,1654
2005.02.01,00:00,1.88375,1.88586,1.88361,1.88480,1398
2005.02.01,04:00,1.88485,1.88615,1.88086,1.88220,1534
2005.02.01,08:00,1.88217,1.88290,1.87788,1.88221,1773
2005.02.01,12:00,1.88229,1.88275,1.87747,1.87932,1792
2005.02.01,16:00,1.87950,1.88387,1.87811,1.88382,7639
2005.02.01,20:00,1.88383,1.88416,1.88230,1.88275,1594
2005.02.02,00:00,1.88290,1.88605,1.88264,1.88402,1508
2005.02.02,04:00,1.88413,1.88513,1.88263,1.88365,1619
2005.02.02,08:00,1.88355,1.88807,1.88288,1.88613,1746
2005.02.02,12:00,1.88633,1.88853,1.88301,1.88447,1713
2005.02.02,16:00,1.88462,1.88688,1.88195,1.88613,7775
2005.02.02,20:00,1.88631,1.88667,1.88342,1.88408,1625
2005.02.03,00:00,1.88420,1.88497,1.88207,1.88348,1445
2005.02.03,04:00,1.88358,1.88446,1.88197,1.88396,1520
2005.02.03,08:00,1.88378,1.89106,1.88247,1.88804,1799
2005.02.03,12:00,1.88823,1.88860,1.87706,1.87918,1819
2005.02.03,16:00,1.87938,1.88162,1.87842,1.88088,7356
2005.02.03,20:00,1.88057,1.88332,1.88057,1.88155,1570
2005.02.04,00:00,1.88152,1.88186,1.88040,1.88047,1372
2005.02.04,04:00,1.88052,1.88183,1.87976,1.88109,1469
2005.02.04,08:00,1.88102,1.88522,1.88018,1.88272,1740
2005.02.04,12:00,1.88289,1.89139,1.88068,1.88540,1856
2005.02.04,16:00,1.88537,1.88635,1.87259,1.87434,7936
2005.02.04,20:00,1.87412,1.87581,1.87369,1.87565,950
2005.02.06,20:00,1.87319,1.87481,1.87109,1.87292,654
2005.02.07,00:00,1.87301,1.87442,1.87065,1.87217,1544
2005.02.07,04:00,1.87214,1.87495,1.87084,1.87248,1595
2005.02.07,08:00,1.87235,1.87289,1.86746,1.87206,1841
2005.02.07,12:00,1.87224,1.87265,1.86510,1.86517,1723
2005.02.07,16:00,1.86535,1.86646,1.85446,1.85808,7836
2005.02.07,20:00,1.85829,1.85877,1.85527,1.85752,1583
2005.02.08,00:00,1.85747,1.85939,1.85570,1.85683,1401
2005.02.08,04:00,1.85688,1.85743,1.85193,1.85550,1579
2005.02.08,08:00,1.85555,1.85732,1.85052,1.85528,1812
2005.02.08,12:00,1.85561,1.85758,1.85324,1.85568,1811
2005.02.08,16:00,1.85605,1.85838,1.85396,1.85449,7825
2005.02.08,20:00,1.85465,1.85520,1.85299,1.85331,1678
2005.02.09,00:00,1.85330,1.85405,1.84974,1.85310,1360
2005.02.09,04:00,1.85315,1.85915,1.85091,1.85831,1605
2005.02.09,08:00,1.85846,1.86402,1.85498,1.86191,1794
2005.02.09,12:00,1.86194,1.86276,1.85454,1.85739,1777
2005.02.09,16:00,1.85765,1.85977,1.85589,1.85777,7809
2005.02.09,20:00,1.85797,1.85939,1.85752,1.85869,1627
2005.02.10,00:00,1.85885,1.86212,1.85876,1.85974,1368
2005.02.10,04:00,1.85982,1.86218,1.85966,1.86160,1529
2005.02.10,08:00,1.86150,1.86234,1.85761,1.85941,1739
2005.02.10,12:00,1.85945,1.87083,1.85083,1.87066,1862
2005.02.10,16:00,1.87095,1.87287,1.86808,1.86808,7764
2005.02.10,20:00,1.86821,1.87012,1.86738,1.86760,1531
2005.02.11,00:00,1.86762,1.86852,1.86709,1.86800,1274
2005.02.11,04:00,1.86816,1.87039,1.86651,1.87014,1408
2005.02.11,08:00,1.86968,1.87061,1.86510,1.86581,1710
2005.02.11,12:00,1.86540,1.86695,1.86249,1.86486,1762
2005.02.11,16:00,1.86514,1.86852,1.86408,1.86710,7768
2005.02.11,20:00,1.86714,1.86852,1.86650,1.86824,955
2005.02.13,20:00,1.86878,1.87015,1.86541,1.86901,784
2005.02.14,00:00,1.86897,1.87873,1.86562,1.87770,1530
2005.02.14,04:00,1.87775,1.87783,1.87503,1.87628,1534
2005.02.14,08:00,1.87628,1.88717,1.87537,1.88646,1801
2005.02.14,12:00,1.88664,1.89031,1.88452,1.88655,1781
2005.02.14,16:00,1.88653,1.89150,1.88574,1.88855,7612
2005.02.14,20:00,1.88876,1.88876,1.88427,1.88649,1673
2005.02.15,00:00,1.88648,1.88771,1.88424,1.88542,1405
2005.02.15,04:00,1.88541,1.88918,1.88456,1.88716,1541
2005.02.15,08:00,1.88717,1.88913,1.88447,1.88590,1793
2005.02.15,12:00,1.88582,1.89581,1.88312,1.88682,1773
2005.02.15,16:00,1.88673,1.89587,1.88661,1.89487,7802
2005.02.15,20:00,1.89469,1.89733,1.89304,1.89469,1650
2005.02.16,00:00,1.89475,1.89478,1.89217,1.89368,1436
2005.02.16,04:00,1.89372,1.89454,1.89031,1.89353,1572
2005.02.16,08:00,1.89364,1.89490,1.88188,1.88398,1818
2005.02.16,12:00,1.88387,1.88698,1.87517,1.87840,1821
2005.02.16,16:00,1.87835,1.88735,1.87516,1.88565,7926
2005.02.16,20:00,1.88578,1.88583,1.88334,1.88385,1658
2005.02.17,00:00,1.88383,1.88576,1.88317,1.88480,1387
2005.02.17,04:00,1.88495,1.88786,1.88345,1.88671,1521
2005.02.17,08:00,1.88675,1.89260,1.88629,1.88984,1767
2005.02.17,12:00,1.88984,1.89048,1.88411,1.88997,1755
2005.02.17,16:00,1.89018,1.89561,1.89018,1.89404,7844
2005.02.17,20:00,1.89410,1.89549,1.89250,1.89432,1596
2005.02.18,00:00,1.89435,1.89462,1.89156,1.89350,1407
2005.02.18,04:00,1.89355,1.89527,1.89158,1.89483,1461
2005.02.18,08:00,1.89493,1.89676,1.89045,1.89157,1794
2005.02.18,12:00,1.89174,1.89485,1.88946,1.89395,1761
2005.02.18,16:00,1.89417,1.89505,1.89193,1.89385,7639
2005.02.18,20:00,1.89390,1.89526,1.89344,1.89396,922
2005.02.20,20:00,1.89271,1.89352,1.89174,1.89303,605
2005.02.21,00:00,1.89322,1.89378,1.89056,1.89168,1360
2005.02.21,04:00,1.89213,1.89511,1.89206,1.89432,1484
2005.02.21,08:00,1.89434,1.89945,1.89325,1.89490,1718
2005.02.21,12:00,1.89488,1.89715,1.89367,1.89701,1712
2005.02.21,16:00,1.89685,1.89829,1.89579,1.89675,7214
